Country,Waterbody Type,Date,Dissolved Oxygen (mg/l),pH (ph units),Nitrogen (mg/l)
China,Bay,2004-01-26,8.90960150356196,8.055555555555555,0.006833333333333334
China,Bay,2004-01-30,10.045840956286586,8.011111111111111,0.013055555555555556
China,Bay,2004-02-02,8.932017979654681,8.091304347826087,0.018304347826086954
China,Bay,2004-02-04,8.743885916544004,8.088461538461537,0.012615384615384615
China,Bay,2004-02-05,9.80139651184214,8.066666666666666,0.011666666666666665
China,Bay,2004-02-06,7.494038768630404,7.7250000000000005,0.05500000000000001
China,Bay,2004-02-09,8.842348436741394,8.23157894736842,0.01752631578947368
China,Bay,2004-02-12,8.379279940743928,7.966666666666667,0.01730952380952381
China,Bay,2004-02-16,8.668034461004803,8.139999999999999,0.010199999999999999
China,Bay,2004-02-18,8.73359001656036,8.222222222222221,0.005055555555555555
China,Bay,2004-02-19,9.092934836895294,8.3,0.007148148148148148
China,Bay,2004-02-20,8.336025845753603,8.31,0.011600000000000001
China,Bay,2004-03-01,9.031823725784184,7.961111111111112,0.007
China,Bay,2004-03-03,8.73056063752439,8.070370370370371,0.019
China,Bay,2004-03-04,9.037085278846655,8.08421052631579,0.019
China,Bay,2004-03-05,9.011367794338137,8.104166666666666,0.017708333333333333
China,Bay,2004-03-08,7.271025845753603,8.0625,0.12537500000000001
China,Bay,2004-03-10,9.592051691507207,7.9875,0.014541666666666668
China,Bay,2004-03-11,9.127151315616716,7.944444444444445,0.017222222222222222
China,Bay,2004-03-12,9.445914912073393,8.1,0.009333333333333334
China,Bay,2004-03-15,8.839145572115916,7.9833333333333325,0.041777777777777775
China,Bay,2004-03-18,10.244957810898496,8.137037037037036,0.006925925925925926
China,Bay,2004-03-24,9.327846522356484,8.07,0.01895
China,Bay,2004-04-01,8.406974686539098,8.193333333333333,0.027466666666666664
China,Bay,2004-04-02,8.692051691507206,8.11111111111111,0.04705555555555555
China,Bay,2004-04-14,7.735356307336535,8.205555555555556,0.006944444444444444
China,Bay,2004-04-15,8.26269251242027,8.245833333333334,0.013625
China,Bay,2004-04-16,8.014116145580465,8.331578947368422,0.01563157894736842
China,Bay,2004-04-19,7.681538768630404,7.725,0.23750000000000002
China,Bay,2004-04-21,8.847732070390158,8.223076923076922,0.010115384615384616
China,Bay,2004-04-22,8.447141743115381,8.203703703703704,0.012925925925925926
China,Bay,2004-04-23,8.734205169150721,8.225,0.0424
China,Bay,2004-04-28,8.69119682004587,8.1625,0.020375
China,Bay,2004-04-29,9.71339076834134,8.155555555555555,0.0071111111111111115
China,Bay,2004-05-03,8.391795008280178,8.244444444444445,0.06261111111111112
China,Bay,2004-05-06,7.981367794338137,8.173333333333334,0.006933333333333333
China,Bay,2004-05-07,7.5703634867125364,8.154166666666667,0.01325
China,Bay,2004-05-10,8.617051691507205,7.7875,0.1435
China,Bay,2004-05-12,8.904929093394493,8.211111111111112,0.01661111111111111
China,Bay,2004-05-13,9.014273913729427,8.11111111111111,0.018055555555555557
China,Bay,2004-05-17,7.824530153379204,8.008333333333333,0.018375
China,Bay,2004-05-19,8.060231014904323,8.125,0.01335
China,Bay,2004-05-20,8.329971873932331,8.092592592592593,0.013481481481481481
China,Bay,2004-05-24,8.741168546119118,7.977777777777778,0.013222222222222222
China,Bay,2004-05-27,8.681234962192125,8.1,0.01785185185185185
China,Bay,2004-06-02,7.682706871172272,8.022222222222222,0.036444444444444446
China,Bay,2004-06-03,8.050256683227026,8.1,0.011222222222222224
China,Bay,2004-06-04,8.169038768630404,8.083333333333334,0.014374999999999999
China,Bay,2004-06-07,8.681943707743669,7.936842105263159,0.012789473684210526
China,Bay,2004-06-09,5.573012922876802,7.5625,0.113375
China,Bay,2004-06-10,8.216923349893692,8.133333333333333,0.016777777777777777
China,Bay,2004-06-11,9.26341033830144,8.290000000000001,0.01905
China,Bay,2004-06-14,9.112507622953252,8.033333333333333,0.014333333333333333
China,Bay,2004-06-18,8.53818847094102,8.093333333333332,0.0066
China,Bay,2004-06-23,7.376489372350035,8.153846153846153,0.016807692307692308
China,Bay,2004-06-24,8.081538768630404,8.154166666666667,0.06179166666666667
China,Bay,2004-07-02,7.446025845753603,8.174999999999999,0.016541666666666666
China,Bay,2004-07-05,7.567827562163205,8.1,0.027894736842105264
China,Bay,2004-07-07,8.254045948006405,7.933333333333334,0.1425
China,Bay,2004-07-08,9.477564614384008,8.0625,0.385
China,Bay,2004-07-09,7.295760902137176,8.013333333333334,0.04006666666666667
China,Bay,2004-07-12,8.872615507452162,8.254999999999999,0.06155000000000001
China,Bay,2004-07-14,9.78649613595165,8.116666666666667,0.017833333333333333
China,Bay,2004-07-15,7.122393344373573,8.088888888888889,0.018703703703703705
China,Bay,2004-07-21,7.720712614673072,7.916666666666667,0.04816666666666666
China,Bay,2004-07-28,9.090726973425072,7.958333333333333,0.041375
China,Bay,2004-07-30,7.978120022080479,8.051851851851852,0.024037037037037037
China,Bay,2004-08-02,9.419701127671471,8.254166666666666,0.03391666666666667
China,Bay,2004-08-04,9.282706871172271,8.077777777777778,0.013277777777777777
China,Bay,2004-08-05,4.960512922876801,8.0875,0.25625
China,Bay,2004-08-11,8.58981989678365,8.214814814814815,0.015444444444444443
China,Bay,2004-08-12,5.409344820334934,7.922222222222222,0.019388888888888886
China,Bay,2004-08-13,7.323867794338137,7.929166666666667,0.021083333333333332
China,Bay,2004-08-16,9.261820676602882,8.17,0.0137
China,Bay,2004-08-18,6.914985936966166,7.996296296296297,0.011148148148148148
China,Bay,2004-08-19,8.741168546119118,7.8999999999999995,0.05811111111111111
China,Bay,2004-08-20,7.274701127671471,7.973333333333333,0.008733333333333334
China,Bay,2004-08-23,8.511606153424845,8.110526315789473,0.018157894736842106
China,Bay,2004-09-01,9.730876409589339,8.116666666666667,0.013541666666666667
China,Bay,2004-09-02,6.914436184055044,7.890000000000001,0.0573
China,Bay,2004-09-03,9.25743630689182,8.242307692307692,0.017038461538461537
China,Bay,2004-09-06,7.004547117735255,8.086666666666666,0.011133333333333334
China,Bay,2004-09-09,8.117051691507205,8.091666666666667,0.022874999999999996
China,Bay,2004-09-10,8.357835212785783,8.122222222222222,0.0125
China,Bay,2004-09-14,6.855726677706906,8.22962962962963,0.008814814814814815
China,Bay,2004-09-15,7.622478905449248,8.244444444444445,0.020555555555555556
China,Bay,2004-09-16,7.9309854569000455,8.284210526315789,0.016368421052631577
China,Bay,2004-09-17,7.729551691507206,8.175,0.127875
China,Bay,2004-09-20,8.103162802618318,8.055555555555555,0.07238888888888889
China,Bay,2004-10-04,7.586974686539098,8.246666666666666,0.013266666666666668
China,Bay,2004-10-06,8.47727848446819,8.226923076923075,0.016038461538461536
China,Bay,2004-10-07,8.601047383881605,8.275,0.015125
China,Bay,2004-10-08,8.629174289619918,8.033333333333333,0.025222222222222222
China,Bay,2004-10-11,8.038262426727826,8.2,0.01011111111111111
China,Bay,2004-10-13,8.469829469284983,8.166666666666666,0.053111111111111116
China,Bay,2004-10-14,7.919038768630404,8.1375,0.131125
China,Bay,2004-10-18,7.290553521845897,8.215789473684211,0.016421052631578947
China,Bay,2004-10-20,8.271218358173872,8.083333333333334,0.07329166666666666
China,Bay,2004-10-25,8.72567940663657,8.21111111111111,0.042333333333333334
China,Bay,2004-10-28,8.802846522356486,8.245000000000001,0.0617
China,Bay,2004-11-01,7.601367794338137,8.073333333333332,0.029933333333333333
China,Bay,2004-11-03,8.924048970901563,8.121052631578946,0.019
China,Bay,2004-11-08,8.781234962192125,8.066666666666666,0.019
China,Bay,2004-11-11,9.31339076834134,8.0,0.08777777777777779
China,Bay,2004-11-12,7.767051691507206,8.075,0.24125
China,Bay,2004-11-17,8.310043076256004,8.0625,0.02666666666666667
China,Bay,2004-11-18,7.266923349893692,8.022222222222222,0.017944444444444443
China,Bay,2004-11-19,8.718641353205765,8.059999999999999,0.024
China,Bay,2004-11-22,8.873827554784716,8.125925925925925,0.013296296296296296
China,Bay,2004-11-24,9.184380717214939,8.1875,0.007458333333333333
China,Bay,2004-11-25,8.079800751780981,8.2,0.005611111111111112
China,Bay,2004-12-01,7.996286283703083,8.084848484848486,0.044212121212121216
China,Bay,2004-12-02,8.257075327042374,8.103703703703703,0.015296296296296296
China,Bay,2004-12-03,7.681538768630404,8.008333333333333,0.07354166666666666
China,Bay,2004-12-06,8.543376409589337,8.170833333333333,0.010291666666666666
China,Bay,2004-12-07,9.396059853324132,8.189473684210526,0.013842105263157895
China,Bay,2004-12-08,8.75960150356196,8.185185185185183,0.036333333333333336
China,Bay,2004-12-09,7.764017230502402,8.2,0.014555555555555556
China,Bay,2004-12-10,7.857225121418547,8.1,0.07523529411764705
China,Bay,2004-12-13,6.494038768630404,8.05,0.180875
China,Bay,2004-12-15,9.322846522356485,8.059999999999999,0.056400000000000006
China,Bay,2005-01-03,9.052194096154553,8.292592592592593,0.007740740740740741
China,Bay,2005-01-05,8.845914912073392,8.213333333333333,0.016733333333333333
China,Bay,2005-01-07,9.35472027267414,8.233333333333333,0.013407407407407408
China,Bay,2005-01-10,8.581538768630404,8.049999999999999,0.109625
China,Bay,2005-01-12,8.416923349893693,8.222222222222221,0.010944444444444444
China,Bay,2005-01-13,8.828034461004803,8.279166666666667,0.017124999999999998
China,Bay,2005-01-14,8.625722299005309,7.610526315789474,0.01726315789473684
China,Bay,2005-01-17,8.300256683227026,8.127777777777776,0.018166666666666668
China,Bay,2005-01-19,7.451139828615116,8.105555555555556,0.020277777777777777
China,Bay,2005-01-20,7.96619682004587,8.166666666666666,0.016041666666666666
China,Bay,2005-01-24,8.441820676602882,8.360000000000001,0.007200000000000001
China,Bay,2005-02-02,8.686974686539097,7.986666666666666,0.008333333333333333
China,Bay,2005-02-03,9.20716088811805,8.0,0.006333333333333334
China,Bay,2005-02-14,8.356538768630404,8.112499999999999,0.016375
China,Bay,2005-02-16,7.4686896406698695,8.0,0.014611111111111111
China,Bay,2005-02-18,8.566990898111332,8.18421052631579,0.004421052631578948
China,Bay,2005-02-21,8.918641353205764,8.175,0.011899999999999999
China,Bay,2005-02-22,9.297227304191056,8.27037037037037,0.010185185185185186
China,Bay,2005-02-23,9.127151315616716,8.283333333333335,0.008166666666666666
China,Bay,2005-02-24,9.783795363141982,8.2,0.006933333333333333
China,Bay,2005-02-25,8.463116685774775,8.311538461538461,0.060653846153846155
China,Bay,2005-02-28,9.104045948006405,8.144444444444444,0.011000000000000001
China,Bay,2005-03-02,10.04379536314198,8.3,0.017933333333333336
China,Bay,2005-03-03,8.865157059117516,8.205555555555556,0.020444444444444446
China,Bay,2005-03-04,7.991859179086936,8.208333333333334,0.021166666666666667
China,Bay,2005-03-07,9.24226051222756,8.21111111111111,0.015185185185185184
China,Bay,2005-03-09,9.061484566633096,8.178947368421051,0.010526315789473684
China,Bay,2005-03-10,9.75,8.208333333333334,0.012416666666666666
China,Bay,2005-03-11,8.192051691507206,8.1,0.20875
China,Bay,2005-03-14,8.507578529558758,8.13888888888889,0.035277777777777776
China,Bay,2005-03-15,9.066923349893692,8.25,0.013
China,Bay,2005-03-16,9.168641353205764,8.09,0.0268
China,Bay,2005-03-17,8.997816067783114,8.088888888888889,0.02277777777777778
China,Bay,2005-04-06,8.753641353205763,8.3,0.007
China,Bay,2005-04-07,6.847350563835736,8.144444444444444,0.019
China,Bay,2005-04-08,9.831068922009608,8.170833333333333,0.03575
China,Bay,2005-04-11,9.153162802618318,8.3,0.0105
China,Bay,2005-04-13,8.967051691507205,8.3125,0.2935
China,Bay,2005-04-14,8.423867794338138,8.304166666666667,0.006333333333333333
China,Bay,2005-04-15,9.299753480710642,8.3,0.01837037037037037
China,Bay,2005-04-18,8.836248614794783,8.34736842105263,0.008684210526315789
China,Bay,2005-04-20,9.250256683227027,8.333333333333334,0.07077777777777777
China,Bay,2005-04-21,8.892174951151885,8.4,0.019
China,Bay,2005-04-22,9.596820676602883,8.440000000000001,0.014599999999999998
China,Bay,2005-05-04,8.312581578740058,8.206666666666667,0.011066666666666667
China,Bay,2005-05-05,7.488262426727827,8.094444444444443,0.036166666666666666
China,Bay,2005-05-06,9.219231281050673,8.145833333333334,0.0585
China,Bay,2005-05-09,7.432658785003793,8.24736842105263,0.016736842105263158
China,Bay,2005-05-11,8.089209742922671,8.25,0.013375
China,Bay,2005-05-12,7.5138084097820474,8.262962962962963,0.004555555555555556
China,Bay,2005-05-13,8.429551691507205,7.575,0.23925000000000002
China,Bay,2005-05-20,6.861367794338138,8.038888888888888,0.13127777777777777
China,Bay,2005-05-23,8.04849039245085,8.255555555555555,0.02338888888888889
China,Bay,2005-05-26,7.594112364079412,8.303703703703704,0.03348148148148148
China,Bay,2005-05-30,8.387846522356487,8.375,0.04255
China,Bay,2005-06-01,6.790154009936216,8.3,0.0098
China,Bay,2005-06-02,8.973618734064363,8.2,0.03166666666666667
China,Bay,2005-06-03,7.913547383881606,8.233333333333333,0.04095833333333333
China,Bay,2005-06-08,9.533846699787384,8.205555555555556,0.05422222222222222
China,Bay,2005-06-09,8.067827562163204,8.363157894736842,0.03057894736842105
China,Bay,2005-06-13,7.731538768630404,8.270833333333334,0.026125
China,Bay,2005-06-16,8.492051691507207,8.272222222222222,0.01538888888888889
China,Bay,2005-06-17,8.147901628858792,8.21111111111111,0.01562962962962963
China,Bay,2005-06-20,7.250256683227026,8.200000000000001,0.0767037037037037
China,Bay,2005-06-22,6.819038768630405,7.45,0.29375
China,Bay,2005-06-27,7.842846522356486,7.945,0.10605
China,Bay,2005-07-04,7.135760902137177,8.28,0.026000000000000002
China,Bay,2005-07-06,8.058718358173872,8.033333333333333,0.034777777777777776
China,Bay,2005-07-07,8.20038502484054,8.049999999999999,0.034916666666666665
China,Bay,2005-07-08,8.542051691507206,8.011111111111111,0.06861111111111112
China,Bay,2005-07-11,8.104929093394494,8.322222222222221,0.01011111111111111
China,Bay,2005-07-13,7.140534461004804,8.445833333333333,0.015666666666666666
China,Bay,2005-07-14,6.57560071221356,8.436842105263159,0.014578947368421054
China,Bay,2005-07-15,7.55927053192862,8.373076923076923,0.0165
China,Bay,2005-07-19,8.581234962192124,8.274074074074074,0.016703703703703703
China,Bay,2005-07-20,8.510512922876801,8.45,0.21075000000000002
China,Bay,2005-07-21,8.200231014904324,8.48,0.01505
China,Bay,2005-08-01,8.53818847094102,8.486666666666666,0.008266666666666667
China,Bay,2005-08-03,7.012030153379204,8.0875,0.020958333333333332
China,Bay,2005-08-05,9.047607247062762,8.216666666666667,0.036055555555555556
China,Bay,2005-08-08,8.326047383881605,8.200000000000001,0.016
China,Bay,2005-08-10,7.512250939726226,8.255555555555555,0.0105
China,Bay,2005-08-12,8.802996339322616,8.363157894736842,0.018105263157894735
China,Bay,2005-08-15,8.07812002208048,8.22962962962963,0.014777777777777779
China,Bay,2005-08-19,8.117051691507205,7.55,0.16
China,Bay,2005-08-22,6.9900287175040035,8.238888888888889,0.01411111111111111
China,Bay,2005-08-23,7.609436184055044,8.16,0.06235
China,Bay,2005-08-24,7.7750050819688346,8.192592592592591,0.048074074074074075
China,Bay,2005-09-05,8.433718358173872,8.4375,0.014708333333333332
China,Bay,2005-09-07,9.257835212785785,8.427777777777779,0.013722222222222222
China,Bay,2005-09-08,8.134332113107538,8.1,0.016526315789473684
China,Bay,2005-09-09,8.543708212771447,8.11923076923077,0.018153846153846152
China,Bay,2005-09-12,7.954701127671471,7.993333333333334,0.011466666666666665
China,Bay,2005-09-14,8.93649613595165,7.927777777777779,0.016833333333333332
China,Bay,2005-09-15,8.440534461004804,7.970833333333334,0.023916666666666666
China,Bay,2005-09-21,7.369038768630404,7.4875,0.2775
China,Bay,2005-09-22,9.416256860657928,7.955,0.03265
China,Bay,2005-09-28,9.176353731304303,7.781481481481482,0.016333333333333335
China,Bay,2005-09-29,8.782706871172271,7.888888888888889,0.09744444444444444
China,Bay,2005-10-05,9.127151315616716,8.133333333333333,0.017166666666666667
China,Bay,2005-10-07,8.697490007844381,8.205263157894738,0.019473684210526317
China,Bay,2005-10-12,9.85170974292267,8.166666666666666,0.016541666666666666
China,Bay,2005-10-13,9.56642014737731,8.162962962962963,0.016703703703703703
China,Bay,2005-10-14,8.160308019872431,7.84,0.011399999999999999
China,Bay,2005-10-17,6.048012922876802,7.7125,0.18875
China,Bay,2005-10-18,6.784473161948448,7.677777777777777,0.027
China,Bay,2005-10-19,8.043376409589337,7.729166666666667,0.06641666666666667
China,Bay,2005-10-20,7.473362050837336,7.716666666666667,0.11466666666666667
China,Bay,2005-10-21,8.187293720264064,7.892592592592592,0.038925925925925926
China,Bay,2005-10-24,8.291025845753603,7.840000000000001,0.08605
China,Bay,2005-11-02,5.985512922876802,7.8875,0.18125
China,Bay,2005-11-04,7.473205435297071,8.083333333333334,0.007625
China,Bay,2005-11-07,9.456952067397696,8.066666666666666,0.014333333333333333
China,Bay,2005-11-09,9.428475464744428,8.168421052631578,0.018526315789473682
China,Bay,2005-11-11,9.460671052392374,8.080769230769231,0.01903846153846154
China,Bay,2005-11-14,7.30669538417067,7.883333333333334,0.043611111111111114
China,Bay,2005-11-16,9.11638933246614,7.9750000000000005,0.039
China,Bay,2005-11-17,8.221367794338137,8.073333333333332,0.013133333333333334
China,Bay,2005-11-18,9.047846522356485,8.045,0.0361
China,Bay,2005-11-21,8.332326928300565,8.085185185185184,0.017703703703703704
China,Bay,2005-11-23,9.004045948006405,7.9944444444444445,0.03877777777777777
China,Bay,2005-12-01,7.532739842864959,7.982456140350878,0.059
China,Bay,2005-12-02,9.127564614384006,7.4,0.143625
China,Bay,2005-12-03,9.071301378265131,7.648148148148148,0.01511111111111111
China,Bay,2005-12-05,9.58239364009174,8.133333333333333,0.008833333333333334
China,Bay,2005-12-06,9.364480905955713,8.057894736842105,0.015263157894736841
China,Bay,2005-12-07,8.472478905449249,8.088888888888889,0.01888888888888889
China,Bay,2005-12-08,8.829971873932331,8.096296296296297,0.039074074074074074
China,Bay,2005-12-09,8.274436184055045,8.015,0.059050000000000005
China,Bay,2005-12-10,9.43649613595165,7.611111111111111,0.07172222222222221
China,Bay,2006-01-03,9.069495272096587,8.078787878787878,0.012181818181818183
China,Bay,2006-01-04,9.347607247062761,8.088888888888889,0.01533333333333333
China,Bay,2006-01-05,9.001139828615115,8.116666666666667,0.009666666666666665
China,Bay,2006-01-06,8.466923349893692,8.077777777777778,0.020777777777777777
China,Bay,2006-01-09,8.445204330187854,8.311111111111112,0.01837037037037037
China,Bay,2006-01-11,8.79119682004587,8.1875,0.008458333333333333
China,Bay,2006-01-12,8.783525845753603,8.2875,0.017208333333333332
China,Bay,2006-01-16,8.750674324667735,8.277777777777779,0.014185185185185186
China,Bay,2006-01-18,9.503641353205765,8.254999999999999,0.013750000000000002
China,Bay,2006-01-19,9.852564614384008,7.55,0.179125
China,Bay,2006-02-01,8.7269746865391,8.1,0.015666666666666666
China,Bay,2006-02-02,7.137122598112713,8.05,0.01638888888888889
China,Bay,2006-02-06,8.496296296296297,8.02962962962963,0.01311111111111111
China,Bay,2006-02-08,8.566747724527833,7.942105263157895,0.019
China,Bay,2006-02-09,8.802179589543469,8.0,0.010166666666666666
China,Bay,2006-02-10,8.849116854611912,7.944444444444445,0.014388888888888889
China,Bay,2006-02-15,5.95,7.375,0.177875
China,Bay,2006-02-16,9.252372101963738,7.866666666666667,0.031166666666666665
China,Bay,2006-02-17,9.792051691507206,7.877777777777778,0.056388888888888884
China,Bay,2006-02-20,8.379205169150719,8.040000000000001,0.02325
China,Bay,2006-02-22,8.879715190705305,8.144444444444444,0.020037037037037037
China,Bay,2006-03-01,8.137085278846657,8.073684210526316,0.007263157894736843
China,Bay,2006-03-02,8.661367794338137,8.049999999999999,0.008416666666666668
China,Bay,2006-03-03,9.222478905449249,8.011111111111111,0.012833333333333332
China,Bay,2006-03-06,8.523570871557691,8.088888888888889,0.009666666666666667
China,Bay,2006-03-08,8.235356307336536,7.927777777777777,0.050944444444444445
China,Bay,2006-03-13,9.07538502484054,7.9833333333333325,0.02011111111111111
China,Bay,2006-03-15,9.684855137607686,8.086666666666666,0.009733333333333333
China,Bay,2006-03-16,8.644038768630404,8.020833333333334,0.020791666666666667
China,Bay,2006-03-20,7.969038768630405,7.725,0.157625
China,Bay,2006-03-22,8.757664090634433,8.144444444444444,0.009074074074074075
China,Bay,2006-03-23,8.650231014904325,8.084999999999999,0.01595
China,Bay,2006-04-03,9.266747724527832,8.068421052631578,0.018105263157894735
China,Bay,2006-04-06,8.827777777777778,7.900000000000001,0.010222222222222223
China,Bay,2006-04-07,8.704166666666667,8.049999999999999,0.013833333333333335
China,Bay,2006-04-18,8.779551691507205,7.9875,0.131625
China,Bay,2006-04-19,9.016785135848371,7.984615384615385,0.019
China,Bay,2006-04-20,8.938710526127325,7.848484848484849,0.014363636363636363
China,Bay,2006-04-21,8.550192512420269,7.8999999999999995,0.013791666666666667
China,Bay,2006-04-25,8.89179500828018,7.977777777777778,0.044333333333333336
China,Bay,2006-04-27,9.139145572115915,8.074074074074074,0.008555555555555556
China,Bay,2006-04-29,9.151256860657927,8.254999999999999,0.017349999999999997
China,Bay,2006-05-08,7.978353877952678,7.973684210526316,0.01763157894736842
China,Bay,2006-05-10,7.5585258457536035,8.008333333333333,0.015708333333333335
China,Bay,2006-05-11,7.252022974003203,8.016666666666667,0.010722222222222223
China,Bay,2006-05-15,10.250577537260808,7.1375,0.137125
China,Bay,2006-05-18,6.877964456488342,7.909090909090909,0.006242424242424242
China,Bay,2006-05-19,7.735441868412211,7.9,0.006666666666666666
China,Bay,2006-05-22,6.580683897169068,8.083333333333334,0.067
China,Bay,2006-05-24,7.58359001656036,8.18148148148148,0.015481481481481481
China,Bay,2006-05-25,7.734436184055045,8.155,0.0322
China,Bay,2006-05-26,7.120363486712537,8.1,0.04920833333333333
China,Bay,2006-06-01,8.026268170228628,8.0,0.08955555555555555
China,Bay,2006-06-05,7.740675108637648,8.026315789473685,0.06568421052631579
China,Bay,2006-06-07,7.769701127671471,8.1625,0.04750000000000001
China,Bay,2006-06-08,8.451521804274353,8.073333333333332,0.060866666666666666
China,Bay,2006-06-12,7.297543076256005,8.058333333333334,0.04745833333333333
China,Bay,2006-06-15,8.887051691507207,8.145,0.04875
China,Bay,2006-06-16,7.568186438153486,8.196296296296296,0.03214814814814815
China,Bay,2006-06-19,8.008718358173873,7.872222222222222,0.08966666666666666
China,Bay,2006-06-21,7.919278404261928,8.337037037037037,0.015333333333333332
China,Bay,2006-06-22,9.534729845175473,8.333333333333334,0.012444444444444445
China,Bay,2006-06-28,6.960512922876801,7.8,0.168625
China,Bay,2006-07-03,7.112250939726225,7.827777777777778,0.028444444444444446
China,Bay,2006-07-05,8.491521804274353,7.98,0.018799999999999997
China,Bay,2006-07-06,8.830214050548273,8.283333333333333,0.051708333333333335
China,Bay,2006-07-10,9.0680547321841,7.688235294117646,0.06858823529411764
China,Bay,2006-07-12,8.315157059117515,7.9185185185185185,0.016185185185185184
China,Bay,2006-07-13,7.631538768630405,7.7,0.16325
China,Bay,2006-07-14,8.391820676602881,7.984999999999999,0.024
China,Bay,2006-07-17,8.439838444585774,7.842105263157895,0.014157894736842105
China,Bay,2006-07-19,8.975128341613514,8.016666666666667,0.0145
China,Bay,2006-07-20,9.058081732075141,8.077777777777778,0.016555555555555556
China,Bay,2006-07-21,9.108333333333333,8.145833333333334,0.015208333333333332
China,Bay,2006-08-02,9.791521804274351,8.186666666666666,0.009266666666666666
China,Bay,2006-08-04,7.949373537838937,8.05,0.019111111111111113
China,Bay,2006-08-07,8.53649613595165,7.611111111111111,0.12266666666666667
China,Bay,2006-08-09,9.08841033830144,8.215,0.034350000000000006
China,Bay,2006-08-10,6.981538768630404,7.5625,0.2
China,Bay,2006-08-11,8.080214050548273,8.016666666666667,0.049916666666666665
China,Bay,2006-08-14,8.09749000784438,8.310526315789474,0.014157894736842105
China,Bay,2006-08-16,9.43649613595165,8.244444444444445,0.013888888888888888
China,Bay,2006-08-17,9.271218358173872,8.366666666666667,0.026125
China,Bay,2006-08-18,8.604812969736866,8.326923076923077,0.020961538461538462
China,Bay,2006-08-25,8.604045948006405,8.477777777777778,0.01562962962962963
China,Bay,2006-09-01,7.981367794338138,8.013333333333334,0.015066666666666667
China,Bay,2006-09-04,6.511367794338137,7.794444444444445,0.022944444444444444
China,Bay,2006-09-06,6.43220112767147,7.841666666666666,0.028083333333333335
China,Bay,2006-09-08,6.619038768630404,7.675,0.156
China,Bay,2006-09-14,8.382412489376243,8.107407407407406,0.007
China,Bay,2006-09-18,8.69390017805339,8.215789473684211,0.009631578947368422
China,Bay,2006-09-20,8.731823725784183,8.094444444444443,0.012166666666666666
China,Bay,2006-09-21,9.044701127671471,8.1625,0.013708333333333335
China,Bay,2006-09-22,8.781823725784184,8.144444444444444,0.014333333333333333
China,Bay,2006-09-25,8.69849039245085,8.105555555555556,0.02488888888888889
China,Bay,2006-09-28,9.217051691507205,8.125,0.0165
China,Bay,2006-10-04,8.113641353205765,7.933333333333334,0.007866666666666668
China,Bay,2006-10-05,6.02980075178098,7.716666666666667,0.013222222222222222
China,Bay,2006-10-09,6.421025845753603,7.475,0.151625
China,Bay,2006-10-11,8.618271999229162,7.814814814814815,0.022185185185185183
China,Bay,2006-10-12,8.292051691507206,7.795833333333333,0.045750000000000006
China,Bay,2006-10-13,8.041820676602883,7.88,0.04465
China,Bay,2006-10-16,8.30383300337449,7.93157894736842,0.018
China,Bay,2006-10-18,8.729971873932332,7.911111111111112,0.01948148148148148
China,Bay,2006-10-19,8.21269251242027,7.920833333333333,0.01475
China,Bay,2006-10-20,7.935356307336535,7.900000000000001,0.016444444444444442
China,Bay,2006-10-23,8.580940580396096,7.583333333333333,0.17972222222222223
China,Bay,2006-11-01,8.939248245406725,7.973333333333333,0.02033333333333333
China,Bay,2006-11-02,7.2186896406698695,7.883333333333334,0.029944444444444447
China,Bay,2006-11-03,8.181538768630405,7.916666666666667,0.04320833333333333
China,Bay,2006-11-06,7.531538768630405,7.6125,0.19
China,Bay,2006-11-08,9.462127680081547,7.933333333333334,0.044703703703703704
China,Bay,2006-11-10,9.317051691507206,7.959999999999999,0.0789
China,Bay,2006-11-13,9.72450187945245,7.927777777777779,0.02061111111111111
China,Bay,2006-11-17,8.67677137274501,8.077777777777778,0.012296296296296296
China,Bay,2006-11-20,9.292934836895293,8.027777777777779,0.10022222222222223
China,Bay,2006-11-22,8.507863486712537,8.083333333333334,0.020666666666666667
China,Bay,2006-11-23,8.044021764845139,8.089473684210526,0.023421052631578947
China,Bay,2006-12-01,8.640308019872432,7.806666666666667,0.031133333333333336
China,Bay,2006-12-04,6.56490037589049,7.811111111111111,0.033
China,Bay,2006-12-05,7.471025845753603,7.175,0.142875
China,Bay,2006-12-06,7.458525845753603,7.7875000000000005,0.035666666666666666
China,Bay,2006-12-07,9.273238791192657,7.851851851851852,0.01674074074074074
China,Bay,2006-12-08,8.289436184055045,7.840000000000001,0.03585
China,Bay,2006-12-11,9.199753480710642,7.903703703703704,0.015074074074074073
China,Bay,2006-12-12,8.793817982283382,7.888888888888889,0.012
China,Bay,2006-12-13,9.031823725784184,7.949999999999999,0.016444444444444442
China,Bay,2006-12-14,9.155214050548272,7.929166666666667,0.011583333333333334
China,Bay,2006-12-15,8.792934836895293,7.866666666666666,0.035611111111111114
China,Bay,2007-01-02,9.059248245406726,7.713333333333334,0.02033333333333333
China,Bay,2007-01-03,8.326709742922672,7.595833333333332,0.042333333333333334
China,Bay,2007-01-04,8.488641353205765,7.525,0.0359
China,Bay,2007-01-05,9.147312865266732,7.585185185185185,0.023851851851851853
China,Bay,2007-01-08,7.964017230502402,7.541666666666667,0.012666666666666666
China,Bay,2007-01-10,8.328917606392892,7.527777777777778,0.011277777777777777
China,Bay,2007-01-11,8.431822120951919,7.605263157894737,0.018210526315789472
